8940 errors
1113 warnings

Errors and warnings:

Severity	Code	Description	Project	File	Line	Suppression State
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\RunComponents\StraightStairsRunComponent.cs(134,22,134,27): error CS0246: The type or namespace name 'Curve' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\RunComponents\StraightStairsRunComponent.cs(147,13,147,18): error CS0246: The type or namespace name 'Curve' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\RunComponents\StraightStairsRunComponent.cs(155,16,155,21): error CS0246: The type or namespace name 'Curve' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\RunComponents\StraightStairsRunComponent.cs(163,16,163,19): error CS0246: The type or namespace name 'XYZ' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\RunComponents\StraightStairsRunComponent.cs(171,67,171,75): error CS0246: The type or namespace name 'Document' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\RunComponents\StraightStairsRunComponent.cs(171,86,171,95): error CS0246: The type or namespace name 'ElementId' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\RunComponents\StraightStairsRunComponent.cs(171,10,171,18): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\RunComponents\StraightStairsRunComponent.cs(206,17,206,22): error CS0246: The type or namespace name 'Curve' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\RunComponents\StraightStairsRunComponent.cs(35,75,35,94): error CS0738: 'StraightStairsRunComponent' does not implement interface member 'IStairsRunComponent.CreateStairsRun(Document, ElementId)'. 'StraightStairsRunComponent.CreateStairsRun(Document, ElementId)' cannot implement 'IStairsRunComponent.CreateStairsRun(Document, ElementId)' because it does not have the matching return type of 'StairsRun'.
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\RunComponents\StraightStairsRunComponent.cs(64,44,64,53): error CS0246: The type or namespace name 'Transform' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\RunComponents\StraightStairsRunComponent.cs(79,17,79,20): error CS0246: The type or namespace name 'XYZ' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\RunComponents\StraightStairsRunComponent.cs(80,17,80,20): error CS0246: The type or namespace name 'XYZ' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\RunComponents\StraightStairsRunComponent.cs(81,17,81,26): error CS0246: The type or namespace name 'StairsRun' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\RunComponents\TransformedStairsComponent.cs(57,29,57,32): error CS0246: The type or namespace name 'XYZ' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\RunComponents\TransformedStairsComponent.cs(57,10,57,13): error CS0246: The type or namespace name 'XYZ' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\RunComponents\TransformedStairsComponent.cs(68,26,68,31): error CS0246: The type or namespace name 'Curve' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\RunComponents\TransformedStairsComponent.cs(68,10,68,15): error CS0246: The type or namespace name 'Curve' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\RunComponents\TransformedStairsComponent.cs(78,25,78,29): error CS0246: The type or namespace name 'Line' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\RunComponents\TransformedStairsComponent.cs(78,10,78,14): error CS0246: The type or namespace name 'Line' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\RunComponents\TransformedStairsComponent.cs(88,45,88,50): error CS0246: The type or namespace name 'Curve' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\RunComponents\TransformedStairsComponent.cs(88,22,88,27): error CS0246: The type or namespace name 'Curve' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\RunComponents\TransformedStairsComponent.cs(47,37,47,46): error CS0246: The type or namespace name 'Transform' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\RunComponents\TransformedStairsComponent.cs(34,11,34,20): error CS0246: The type or namespace name 'Transform' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsAutomationUtility.cs(45,16,45,24): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsAutomationUtility.cs(50,16,50,24): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsAutomationUtility.cs(55,19,55,27): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsAutomationUtility.cs(66,19,66,27): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsAutomationUtility.cs(91,54,91,62): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsAutomationUtility.cs(122,68,122,76): error CS0246: The type or namespace name 'Document' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsAutomationUtility.cs(122,30,122,35): error CS0246: The type or namespace name 'Level' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsAutomationUtility.cs(122,37,122,42): error CS0246: The type or namespace name 'Level' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsAutomationUtility.cs(122,44,122,49): error CS0246: The type or namespace name 'Level' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsAutomationUtility.cs(79,43,79,51): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsAutomationUtility.cs(38,17,38,25): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsAutomationUtility.cs(39,17,39,23): error CS0246: The type or namespace name 'Stairs' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsAutomationUtility.cs(277,49,277,70): error CS0246: The type or namespace name 'IFailuresPreprocessor' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsAutomationUtility.cs(279,59,279,75): error CS0246: The type or namespace name 'FailuresAccessor' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsAutomationUtility.cs(279,16,279,39): error CS0246: The type or namespace name 'FailureProcessingResult' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsConfiguration.cs(55,31,55,39): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsConfiguration.cs(55,68,55,76): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsConfiguration.cs(71,29,71,37): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsConfiguration.cs(71,66,71,74): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsConfiguration.cs(31,37,31,57): error CS0535: 'StairsConfiguration' does not implement interface member 'IStairsConfiguration.CreateStairsRun(Document, ElementId, int)'
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsConfiguration.cs(31,37,31,57): error CS0535: 'StairsConfiguration' does not implement interface member 'IStairsConfiguration.CreateLanding(Document, ElementId, int)'
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsSingleCurvedRun.cs(44,38,44,44): error CS0246: The type or namespace name 'Stairs' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsSingleCurvedRun.cs(44,53,44,58): error CS0246: The type or namespace name 'Level' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsSingleCurvedRun.cs(58,38,58,44): error CS0246: The type or namespace name 'Stairs' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsSingleCurvedRun.cs(58,53,58,58): error CS0246: The type or namespace name 'Level' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsSingleCurvedRun.cs(58,92,58,101): error CS0246: The type or namespace name 'Transform' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsSingleSketchedCurvedRun.cs(44,46,44,52): error CS0246: The type or namespace name 'Stairs' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsSingleSketchedCurvedRun.cs(44,61,44,66): error CS0246: The type or namespace name 'Level' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsSingleSketchedCurvedRun.cs(59,46,59,52): error CS0246: The type or namespace name 'Stairs' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsSingleSketchedCurvedRun.cs(59,61,59,66): error CS0246: The type or namespace name 'Level' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsSingleSketchedCurvedRun.cs(59,100,59,109): error CS0246: The type or namespace name 'Transform' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsSingleSketchedStraightRun.cs(42,48,42,54): error CS0246: The type or namespace name 'Stairs' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsSingleSketchedStraightRun.cs(42,63,42,68): error CS0246: The type or namespace name 'Level' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsSingleSketchedStraightRun.cs(55,48,55,54): error CS0246: The type or namespace name 'Stairs' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsSingleSketchedStraightRun.cs(55,63,55,68): error CS0246: The type or namespace name 'Level' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsSingleSketchedStraightRun.cs(55,82,55,91): error CS0246: The type or namespace name 'Transform' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsSingleStraightRun.cs(42,40,42,46): error CS0246: The type or namespace name 'Stairs' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsSingleStraightRun.cs(42,55,42,60): error CS0246: The type or namespace name 'Level' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsSingleStraightRun.cs(54,40,54,46): error CS0246: The type or namespace name 'Stairs' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsSingleStraightRun.cs(54,55,54,60): error CS0246: The type or namespace name 'Level' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsSingleStraightRun.cs(54,74,54,83): error CS0246: The type or namespace name 'Transform' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsStandardConfiguration.cs(200,62,200,66): error CS0246: The type or namespace name 'Line' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsStandardConfiguration.cs(200,79,200,83): error CS0246: The type or namespace name 'Line' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsStandardConfiguration.cs(200,96,200,99): error CS0246: The type or namespace name 'XYZ' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsStandardConfiguration.cs(216,70,216,79): error CS0246: The type or namespace name 'Transform' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsStandardConfiguration.cs(226,17,226,25): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsStandardConfiguration.cs(255,35,255,43): error CS0246: The type or namespace name 'Document' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsStandardConfiguration.cs(255,54,255,63): error CS0246: The type or namespace name 'ElementId' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsStandardConfiguration.cs(293,33,293,41): error CS0246: The type or namespace name 'Document' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsStandardConfiguration.cs(293,52,293,61): error CS0246: The type or namespace name 'ElementId' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsStandardConfiguration.cs(336,17,336,26): error CS0246: The type or namespace name 'Transform' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsStandardConfiguration.cs(133,42,133,48): error CS0246: The type or namespace name 'Stairs' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsStandardConfiguration.cs(133,57,133,62): error CS0246: The type or namespace name 'Level' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsStandardConfiguration.cs(151,42,151,48): error CS0246: The type or namespace name 'Stairs' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsStandardConfiguration.cs(151,57,151,62): error CS0246: The type or namespace name 'Level' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsStandardConfiguration.cs(151,98,151,107): error CS0246: The type or namespace name 'Transform' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsStandardConfiguration.cs(41,15,41,21): error CS0246: The type or namespace name 'Stairs' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsStandardConfiguration.cs(42,15,42,25): error CS0246: The type or namespace name 'StairsType' could not be found (are you missing a using directive or an assembly reference?)
153>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\StairsAutomation\CS\StairsStandardConfiguration.cs(44,15,44,24): error CS0246: The type or namespace name 'Transform' could not be found (are you missing a using directive or an assembly reference?)
154>------ Rebuild All started: Project: DisableCommand, Configuration: Debug Any CPU ------
154>C:\Program Files (x86)\Microsoft Visual Studio\2017\Enterprise\MSBuild\15.0\Bin\Microsoft.Common.CurrentVersion.targets(2110,5): warning MSB3245: Could not resolve this reference. Could not locate the assembly "RevitAPI". Check to make sure the assembly exists on disk. If this reference is required by your code, you may get compilation errors.
154>C:\Program Files (x86)\Microsoft Visual Studio\2017\Enterprise\MSBuild\15.0\Bin\Microsoft.Common.CurrentVersion.targets(2110,5): warning MSB3245: Could not resolve this reference. Could not locate the assembly "RevitAPIUI". Check to make sure the assembly exists on disk. If this reference is required by your code, you may get compilation errors.
154>C:\Program Files (x86)\Microsoft Visual Studio\2017\Enterprise\MSBuild\15.0\Bin\Microsoft.Common.CurrentVersion.targets(2110,5): warning MSB3245: Could not resolve this reference. Could not locate the assembly "RevitAddInUtility". Check to make sure the assembly exists on disk. If this reference is required by your code, you may get compilation errors.
154>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\DisableCommand\CS\Application.cs(29,7,29,15): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
154>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\DisableCommand\CS\Application.cs(30,7,30,15): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
154>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\DisableCommand\CS\Application.cs(37,32,37,52): error CS0246: The type or namespace name 'IExternalApplication' could not be found (are you missing a using directive or an assembly reference?)
154>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\DisableCommand\CS\Application.cs(46,33,46,56): error CS0246: The type or namespace name 'UIControlledApplication' could not be found (are you missing a using directive or an assembly reference?)
154>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\DisableCommand\CS\Application.cs(46,16,46,22): error CS0246: The type or namespace name 'Result' could not be found (are you missing a using directive or an assembly reference?)
154>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\DisableCommand\CS\Application.cs(83,34,83,57): error CS0246: The type or namespace name 'UIControlledApplication' could not be found (are you missing a using directive or an assembly reference?)
154>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\DisableCommand\CS\Application.cs(83,16,83,22): error CS0246: The type or namespace name 'Result' could not be found (are you missing a using directive or an assembly reference?)
154>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\DisableCommand\CS\Application.cs(98,50,98,67): error CS0246: The type or namespace name 'ExecutedEventArgs' could not be found (are you missing a using directive or an assembly reference?)
154>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\DisableCommand\CS\Application.cs(130,16,130,30): error CS0246: The type or namespace name 'RevitCommandId' could not be found (are you missing a using directive or an assembly reference?)
155>------ Rebuild All started: Project: ScheduleCreation, Configuration: Debug Any CPU ------
152>C:\Program Files (x86)\Microsoft Visual Studio\2017\Enterprise\MSBuild\15.0\Bin\Microsoft.Common.CurrentVersion.targets(2110,5): warning MSB3245: Could not resolve this reference. Could not locate the assembly "RevitAPI". Check to make sure the assembly exists on disk. If this reference is required by your code, you may get compilation errors.
152>C:\Program Files (x86)\Microsoft Visual Studio\2017\Enterprise\MSBuild\15.0\Bin\Microsoft.Common.CurrentVersion.targets(2110,5): warning MSB3245: Could not resolve this reference. Could not locate the assembly "RevitAPIUI". Check to make sure the assembly exists on disk. If this reference is required by your code, you may get compilation errors.
152>C:\Program Files (x86)\Microsoft Visual Studio\2017\Enterprise\MSBuild\15.0\Bin\Microsoft.Common.CurrentVersion.targets(2110,5): warning MSB3245: Could not resolve this reference. Could not locate the assembly "RevitAddInUtility". Check to make sure the assembly exists on disk. If this reference is required by your code, you may get compilation errors.
152>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\RoutingPreferenceTools\CS\RoutingPreferenceAnalysis\Analyzer.cs(29,7,29,15): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
152>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\RoutingPreferenceTools\CS\RoutingPreferenceAnalysis\Analyzer.cs(30,7,30,15): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
152>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\RoutingPreferenceTools\CS\RoutingPreferenceAnalysis\Command.cs(26,7,26,15): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
152>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\RoutingPreferenceTools\CS\RoutingPreferenceAnalysis\MainWindow.xaml.cs(36,7,36,15): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
152>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\RoutingPreferenceTools\CS\RoutingPreferenceAnalysis\MainWindow.xaml.cs(37,7,37,15): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
152>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\RoutingPreferenceTools\CS\RoutingPreferenceAnalysis\PartIdInfo.cs(28,7,28,15): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
152>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\RoutingPreferenceTools\CS\RoutingPreferenceAnalysis\PartIdInfo.cs(29,7,29,15): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
152>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\RoutingPreferenceTools\CS\RoutingPreferenceBuilder\CommandReadPreferences.cs(27,7,27,15): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
152>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\RoutingPreferenceTools\CS\RoutingPreferenceBuilder\CommandReadPreferences.cs(28,7,28,15): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
152>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\RoutingPreferenceTools\CS\RoutingPreferenceBuilder\CommandWritePreferences.cs(27,7,27,15): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
152>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\RoutingPreferenceTools\CS\RoutingPreferenceBuilder\CommandWritePreferences.cs(28,7,28,15): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
152>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\RoutingPreferenceTools\CS\RoutingPreferenceBuilder\RoutingPreferenceBuilder.cs(26,7,26,15): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
152>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\RoutingPreferenceTools\CS\RoutingPreferenceBuilder\RoutingPreferenceBuilder.cs(27,7,27,15): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
152>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\RoutingPreferenceTools\CS\RoutingPreferenceBuilder\RoutingPreferenceBuilderUtility.cs(26,7,26,15): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
152>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\RoutingPreferenceTools\CS\RoutingPreferenceBuilder\RoutingPreferenceBuilderUtility.cs(27,7,27,15): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
152>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\RoutingPreferenceTools\CS\Utility.cs(27,7,27,15): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
152>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\RoutingPreferenceTools\CS\RoutingPreferenceAnalysis\Analyzer.cs(101,61,101,85): error CS0246: The type or namespace name 'RoutingPreferenceManager' could not be found (are you missing a using directive or an assembly reference?)
152>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\RoutingPreferenceTools\CS\RoutingPreferenceAnalysis\Analyzer.cs(101,112,101,120): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
152>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\RoutingPreferenceTools\CS\RoutingPreferenceAnalysis\Analyzer.cs(200,59,200,83): error CS0246: The type or namespace name 'RoutingPreferenceManager' could not be found (are you missing a using directive or an assembly reference?)
152>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\RoutingPreferenceTools\CS\RoutingPreferenceAnalysis\Analyzer.cs(200,110,200,140): error CS0246: The type or namespace name 'RoutingPreferenceRuleGroupType' could not be found (are you missing a using directive or an assembly reference?)
152>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\RoutingPreferenceTools\CS\RoutingPreferenceAnalysis\Analyzer.cs(241,51,241,75): error CS0246: The type or namespace name 'RoutingPreferenceManager' could not be found (are you missing a using directive or an assembly reference?)
152>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\RoutingPreferenceTools\CS\RoutingPreferenceAnalysis\Analyzer.cs(241,140,241,149): error CS0246: The type or namespace name 'ElementId' could not be found (are you missing a using directive or an assembly reference?)
152>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\RoutingPreferenceTools\CS\RoutingPreferenceAnalysis\Analyzer.cs(241,161,241,191): error CS0246: The type or namespace name 'RoutingPreferenceRuleGroupType' could not be found (are you missing a using directive or an assembly reference?)
